num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio
250,6,0.112,0.0,0.00022489959839357433,1.2333333333333332,1.7000000000000002,1.1,0.9999999999999999,0.9999999999999999,4.572800000000001,1115.2,nan,0.7962698412698413
500,25,0.23360000000000003,0.0004333333333333334,0.0002340681362725451,1.679285714285714,2.7000000000000006,1.5000000000000002,0.9999999999999999,0.9999999999999999,4.6448,2205.6,0.585402299441673,0.7540000222311145
750,76,0.3397333333333333,0.0018314285714285715,0.00022679127725856697,2.0462914862914863,3.5999999999999996,2.1,0.9999999999999999,0.9999999999999999,4.4596,3089.9,0.702454824760923,0.8190487277879828
1000,98,0.44040000000000007,0.0022212626262626263,0.00022042042042042044,3.121371128871129,6.8,3.4999999999999996,0.9999999999999999,0.9999999999999999,4.479299999999999,4038.8999999999996,0.6671487402288304,0.7944296795748286
1250,173,0.5728,0.00336152380952381,0.0002293034427542034,3.8698385326373854,8.799999999999999,4.6,0.9999999999999999,0.9999999999999999,4.5656,4991.0,0.683976353445818,0.8048196114903412
1500,271,0.6722666666666666,0.004557734487734488,0.00022423838114298423,4.54197900350777,10.1,5.3,0.9999999999999999,0.9999999999999999,4.455866666666666,5675.400000000001,0.6787868350160287,0.8018124317332729
1750,375,0.7952,0.005471274439845868,0.0002273299028016009,6.3703509758227845,14.9,7.8,0.9999999999999999,0.9999999999999999,4.5112000000000005,6503.000000000001,0.6726354549788968,0.797055544902141
2000,503,0.9224444444444444,0.006827716419383087,0.0002307264743482852,7.972398786133068,19.88888888888889,10.222222222222221,1.0000000000000002,1.0000000000000002,4.5056666666666665,7166.444444444444,0.6912017448790422,0.8077359525448224
2250,530,1.016888888888889,0.0062182697492042804,0.0002260757867694284,7.984932038248733,19.875,10.0,1.0,1.0,4.514555555555556,7869.75,0.6690262236825306,0.7935777274309654
2500,780,1.1501714285714286,0.0092069178440607,0.0002301263362487852,10.838696300710547,27.0,13.857142857142856,0.9999999999999998,0.9999999999999998,4.493714285714286,8358.857142857143,0.6917824946621586,0.8067568132236755
2750,776,1.2394805194805194,0.010857951492333593,0.00022544207338678055,9.251289867873057,24.42857142857143,12.571428571428571,0.9999999999999998,0.9999999999999998,4.495792207792207,8954.857142857141,0.6951534095608637,0.8095222391557393
3000,1035,1.3468888888888888,0.010064132368705724,0.00022455633359267906,9.59455313114232,25.333333333333336,13.0,0.9999999999999999,0.9999999999999999,4.493722222222222,9440.5,0.6835879062055623,0.801125906650977
3250,1148,1.4625641025641027,0.011736660949330808,0.00022507911704587605,10.383381488344112,27.0,13.833333333333334,0.9999999999999999,0.9999999999999999,4.492461538461538,9847.166666666666,0.6942437850483272,0.8081040104111449
3500,1464,1.6045714285714285,0.01077873271146976,0.00022929000122483972,10.332236753670905,27.599999999999998,14.4,1.0,1.0,4.5285714285714285,10234.0,0.6822094594897752,0.8005154827904764
3750,1555,1.7105066666666668,0.012979014930193109,0.00022812838979283364,10.19258025725368,26.199999999999996,13.399999999999999,1.0,1.0,4.495839999999999,10445.0,0.6882985050671746,0.8046907779277884
4000,1854,1.84075,0.012236276896937336,0.0002301512878219555,10.726280263364089,31.0,16.5,1.0,1.0,4.492375,10606.5,0.6782442777669226,0.7970536265903848
4250,2001,1.9381176470588235,0.014292177797603925,0.00022806750377251395,10.389566984005526,30.25,15.75,1.0,1.0,4.513705882352941,10946.25,0.6887481957619679,0.8038407219186865
4500,2226,2.0477777777777777,0.014624880229371839,0.0002275814378503865,10.350500188029553,27.5,15.0,1.0,1.0,4.516888888888889,11111.0,0.6931576862891551,0.8081935735129685
4750,2603,2.136421052631579,0.015018856643177985,0.00022493378107302366,10.525539497725958,30.25,16.25,1.0,1.0,4.490210526315789,11180.5,0.6962015379311473,0.8091439544263743
5000,2849,2.2967999999999997,0.01800883543266488,0.00022972594518903784,9.457263589763677,25.66666666666667,13.666666666666668,1.0,1.0,4.503666666666667,11034.333333333332,0.681636232503927,0.7997445319146951
5250,2956,2.3509841269841267,0.019183795132314944,0.00022394590655211725,9.84476317605586,27.666666666666664,14.333333333333332,1.0,1.0,4.482730158730159,11191.666666666666,0.6916248706754331,0.8047923245771542
5500,3638,2.546666666666667,0.0188868132615526,0.00023155725283384858,8.907548290878191,24.666666666666664,13.0,1.0,1.0,4.482484848484848,10647.0,0.6919977961519169,0.8073437759535108
5750,3655,2.5504927536231885,0.0190857689945012,0.00022182055606394054,9.086459806457878,25.333333333333336,14.0,1.0,1.0,4.472115942028985,11049.333333333334,0.695736129511786,0.8095182582104463
6000,3969,2.7082222222222225,0.022045894253532622,0.000225722805652794,8.98706680087824,26.0,13.666666666666668,1.0,1.0,4.475333333333334,10602.666666666668,0.6843890368549544,0.8025448833491882
6250,4592,2.8264533333333337,0.02156400447039824,0.0002261524510588361,9.103845199394001,26.666666666666664,14.333333333333332,1.0,1.0,4.483413333333333,10356.0,0.6763631706134455,0.7962759815654179
6500,4610,2.9725128205128204,0.022143385263315888,0.00022869001542643642,8.972509475984392,27.666666666666664,14.666666666666668,1.0,1.0,4.5003076923076915,9930.666666666666,0.6878182580959907,0.8039824626988165
6750,5139,3.079111111111111,0.02495824907017178,0.00022811609950445334,8.357070144547112,22.5,12.0,1.0,1.0,4.501925925925926,9604.0,0.6767475348415197,0.7962241352313175
7000,5291,3.1711428571428573,0.022555488286863504,0.00022654256730553343,8.470681057225866,26.0,13.5,1.0,1.0,4.474428571428572,9123.0,0.6925534681448285,0.8073504607595516
7250,5758,3.1564137931034484,0.022103687697048787,0.00021771373935049307,8.724168464572925,25.0,13.0,1.0,1.0,4.434827586206897,9268.5,0.6797311096564839,0.7981333806234523
7500,6501,3.4058666666666664,0.026472492748928267,0.00022708805618526916,8.485509802611872,24.5,13.0,1.0,1.0,4.4972666666666665,8185.5,0.6840783483082324,0.8014665064714968
7750,6950,3.5050322580645163,0.026095821791138618,0.0002261602953971168,8.418402931293745,24.0,13.5,1.0,1.0,4.4713548387096775,7489.0,0.6743032874800485,0.7950838749989153
8000,7241,3.61175,0.02596752809473317,0.00022576259532441554,8.220179238792728,22.5,12.0,1.0,1.0,4.4808125,6952.5,0.6809734865636967,0.7996371925787419
8250,7613,3.711515151515152,0.028154303003969997,0.00022496758101073775,8.287000691364616,25.5,13.5,1.0,1.0,4.483636363636364,6370.0,0.6964168726886532,0.8083666999384151
8500,8353,3.9287058823529413,0.027629859613765878,0.00023112753749576076,7.877667357349923,22.5,12.0,1.0,1.0,4.5163529411764705,4995.0,0.6809859611851653,0.7996097618058582
8750,9025,3.9894857142857143,0.02982126240093192,0.0002279966690070702,7.841931719295545,22.0,12.0,1.0,1.0,4.5118285714285715,4570.5,0.6844945187008936,0.801623323251839
9000,9391,4.152888888888889,0.030301783866607798,0.00023074168734797695,7.883420649555577,21.0,11.5,1.0,1.0,4.519666666666667,3301.0,0.6865636397294443,0.8033934343821165
9250,9912,4.166918918918919,0.02792608259761923,0.00022526321326191582,7.670044766788598,22.0,11.5,1.0,1.0,4.486594594594594,2957.0,0.6814263274577644,0.799411617102295
9500,10305,4.299368421052632,0.03128179989048881,0.0002263063701996332,7.889264099867528,22.5,12.0,1.0,1.0,4.459421052631579,1520.5,0.6867580123527991,0.8033180684583292
9750,11058,4.472205128205128,0.03371499323992127,0.0002293673775877079,7.566002964298074,26.5,13.5,1.0,1.0,4.496256410256411,234.5,0.6875405497273895,0.8037096874437324
10000,11202,4.4808,0.034012124405304385,0.00022406240624062406,7.768474208640761,23.0,12.0,1.0,1.0,4.4611,-197.0,0.6801630412068073,0.8001249776825566
10250,11955,4.665365853658536,0.036271442987126035,0.00022760102710793915,7.70237901918472,23.0,13.0,1.0,1.0,4.497073170731707,-1725.0,0.7067211913733993,0.8163111668757842
10500,11859,4.517714285714286,0.03282079430991511,0.00021514974215231382,7.737643057992164,25.0,13.0,1.0,1.0,4.368761904761905,-1564.0,0.6988699432936867,0.8098490597858167
10750,13290,4.945116279069768,0.038512439675003805,0.00023002680617126092,7.2794668760042445,21.0,12.0,1.0,1.0,4.5226976744186045,-4541.0,0.678948836848038,0.798645598194131
11000,13685,4.9763636363636365,0.0368963195014795,0.0002262189124631165,7.5680145726212835,26.0,13.0,1.0,1.0,4.490090909090909,-5349.0,0.6796809961744115,0.7983193277310925
11250,14530,5.166222222222222,0.03377966395027842,0.0002296302881243765,7.156979049026675,22.0,12.0,1.0,1.0,4.504533333333334,-7444.0,0.6953135988409823,0.8087405368203716
11500,14954,5.201391304347826,0.035540238496832376,0.00022616711472075077,7.152693193971104,20.0,11.0,1.0,1.0,4.482956521739131,-8262.0,0.6820329373585654,0.7989835495519594
11750,15649,5.32731914893617,0.041047027749661506,0.0002267137266548715,7.136118168353247,19.0,10.0,1.0,1.0,4.480765957446809,-9947.0,0.696173731400937,0.8086778707904658
12000,16396,5.465333333333334,0.041334683455923185,0.00022774120065561018,7.1116644818189805,22.0,11.0,1.0,1.0,4.494416666666667,-11651.0,0.688335743801465,0.8055623322761649
12250,17359,5.668244897959184,0.04201858035275102,0.00023137582243281833,7.079532705902839,23.0,12.0,1.0,1.0,4.535510204081633,-13876.0,0.6917475751929762,0.8057491791001786
12500,17721,5.67072,0.04097167594113429,0.00022684694775582047,7.327554331673729,20.0,11.0,1.0,1.0,4.48208,-14858.0,0.6836595192680979,0.7998984255967496
